id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename,link,image_path
30195,Unisex,Accessories,Bags,Backpacks,Black,Fall,2012.0,Casual,Nike Unisex Black Backpack,30195.jpg,http://assets.myntassets.com/v1/images/style/properties/53637d63972f7f0b0535524a716dd29d_images.jpg,/content/drive/MyDrive/project_ml_uas/images/30195.jpg
1678,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Reebok Men Play Hard Cotton Green T-shirt,1678.jpg,http://assets.myntassets.com/v1/images/style/properties/6b4695e513c4653b820cbfa2a5d1405c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/1678.jpg
7167,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple White Shirt,7167.jpg,http://assets.myntassets.com/v1/images/style/properties/11dcaeada4fab2e575c449e922425c5d_images.jpg,/content/drive/MyDrive/project_ml_uas/images/7167.jpg
4791,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011.0,Sports,ADIDAS Men's Sky Ball Green T-shirt,4791.jpg,http://assets.myntassets.com/v1/images/style/properties/9d3b75efde76b3efaaa142d17498e5d9_images.jpg,/content/drive/MyDrive/project_ml_uas/images/4791.jpg
28965,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,BIBA Women Ethnic White Kurta,28965.jpg,http://assets.myntassets.com/v1/images/style/properties/338a01c824e0294d8fd780e3b2c0312c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/28965.jpg
43957,Women,Footwear,Sandal,Sandals,Grey,Fall,2012.0,Casual,Puma Women Grey Techno Ind Sandals,43957.jpg,http://assets.myntassets.com/v1/image/style/properties/43957/Puma-Women-Grey-Techno-Sandals_1_fe1ed05952a85793120ed8f7366e9a0c.jpg,/content/drive/MyDrive/project_ml_uas/images/43957.jpg
44446,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Gliders Women Blue Spinergrey Flip Flop,44446.jpg,http://assets.myntassets.com/v1/images/style/properties/ed4a57d5ac29c9c2a2daa6cd16ba23c7_images.jpg,/content/drive/MyDrive/project_ml_uas/images/44446.jpg
19706,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Men Navy Blue Check Shirt,19706.jpg,http://assets.myntassets.com/v1/images/style/properties/d5c27cc1a30d49c36c3575c77bac6fbc_images.jpg,/content/drive/MyDrive/project_ml_uas/images/19706.jpg
37796,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Players Men Check Blue Elegant Collection Shirt,37796.jpg,http://assets.myntassets.com/v1/images/style/properties/ed1cbee2f235b452f2d5bfeb4349ab34_images.jpg,/content/drive/MyDrive/project_ml_uas/images/37796.jpg
10146,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011.0,Formal,Rockport Men Drsp Moc Front Black Formal Shoes,10146.jpg,http://assets.myntassets.com/v1/images/style/properties/f5dc17b6e6035d293922ca062b8d3641_images.jpg,/content/drive/MyDrive/project_ml_uas/images/10146.jpg
4618,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Jealous 21 Women Knit Design Pink Top,4618.jpg,http://assets.myntassets.com/v1/images/style/properties/cb534fc8ccaa9e1159d8ed3f99f94f26_images.jpg,/content/drive/MyDrive/project_ml_uas/images/4618.jpg
15218,Men,Accessories,Belts,Belts,Black,Summer,2011.0,Casual,United Colors of Benetton Solid Belt,15218.jpg,http://assets.myntassets.com/v1/images/style/properties/bd4a6dc66d7d0eaa3b9fc7c1b005dd5f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/15218.jpg
52143,Women,Apparel,Topwear,Tshirts,Mustard,Summer,2012.0,Casual,Femella Women Mustard Polo T-Shirt,52143.jpg,http://assets.myntassets.com/v1/images/style/properties/9b698a387ac477138348f2deb1a5d212_images.jpg,/content/drive/MyDrive/project_ml_uas/images/52143.jpg
28130,Men,Apparel,Innerwear,Briefs,Olive,Summer,2016.0,Casual,Jockey MODERN CLASSIC Men Olive Modern Classic Brief 8035,28130.jpg,http://assets.myntassets.com/v1/images/style/properties/c5d38777ed0da91bc0e950dd9d290d9e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/28130.jpg
47526,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Facit Men Grey Brief,47526.jpg,http://assets.myntassets.com/v1/images/style/properties/5193dadbd4a477be4413b1e7e835a75e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/47526.jpg
47403,Women,Accessories,Wallets,Wallets,Pink,Summer,2012.0,Casual,Baggit Women Pink Wallet,47403.jpg,http://assets.myntassets.com/v1/images/style/properties/bd7547263333096b84f5b1b32c778451_images.jpg,/content/drive/MyDrive/project_ml_uas/images/47403.jpg
38418,Women,Accessories,Belts,Belts,Purple,Summer,2012.0,Casual,Baggit Women Purple Choti Eva Belt,38418.jpg,http://assets.myntassets.com/v1/images/style/properties/c49ff4943e2ebc183357e3c9f6fd26c0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/38418.jpg
33645,Women,Footwear,Flip Flops,Flip Flops,Red,Summer,2012.0,Casual,Lotto Women Red Flip Flops,33645.jpg,http://assets.myntassets.com/v1/images/style/properties/f97f90dac8ab16d8142c764e9beee719_images.jpg,/content/drive/MyDrive/project_ml_uas/images/33645.jpg
14841,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black Wallets,14841.jpg,http://assets.myntassets.com/v1/images/style/properties/ffc3f36d6a2908f1119f2508be549267_images.jpg,/content/drive/MyDrive/project_ml_uas/images/14841.jpg
46111,Men,Footwear,Flip Flops,Flip Flops,Purple,Summer,2012.0,Casual,ADIDAS Men Blue ADIDAS Tread Slippers,46111.jpg,http://assets.myntassets.com/v1/images/style/properties/c39ca326d59fff6b57ceee90b3ec8e10_images.jpg,/content/drive/MyDrive/project_ml_uas/images/46111.jpg
23521,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Men Black Dial Watch,23521.jpg,http://assets.myntassets.com/v1/images/style/properties/9d837486d37dcfeb4f46ea36b408b59d_images.jpg,/content/drive/MyDrive/project_ml_uas/images/23521.jpg
58648,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Pink & Yellow Kurta,58648.jpg,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Pink---Yellow-Kurta_dcf40cd330921b6ca7ff2ade35c045b7_images.jpg,/content/drive/MyDrive/project_ml_uas/images/58648.jpg
27038,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Yelloe Beige Easy To Handle Handbag,27038.jpg,http://assets.myntassets.com/v1/images/style/properties/Yelloe-Beige-Easy-To-Handle-Handbagb2a2c1ab863b52dbc316a15f55032d5d_images.jpg,/content/drive/MyDrive/project_ml_uas/images/27038.jpg
16637,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2016.0,Casual,Facit Men Smart Navy Blue Tshirt,16637.jpg,http://assets.myntassets.com/v1/images/style/properties/fb14bc1fce84807c7b5bfdf96725b833_images.jpg,/content/drive/MyDrive/project_ml_uas/images/16637.jpg
9712,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Scul White Shirts,9712.jpg,http://assets.myntassets.com/v1/images/style/properties/fb7ae1fc8516f5abcddef5b00b5a63a1_images.jpg,/content/drive/MyDrive/project_ml_uas/images/9712.jpg
51857,Men,Apparel,Topwear,Shirts,Beige,Summer,2012.0,Casual,Highlander Men  Blue & Beige Check  Shirt,51857.jpg,http://assets.myntassets.com/v1/images/style/properties/48c751fb277a815fbad5c49d1d6eb514_images.jpg,/content/drive/MyDrive/project_ml_uas/images/51857.jpg
25842,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Printed Multi Coloured Kurta,25842.jpg,http://assets.myntassets.com/v1/images/style/properties/6ae24c71d06e56e9e8b936b8eab7451f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/25842.jpg
33153,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,33153.jpg,http://assets.myntassets.com/v1/images/style/properties/c14e81ba38e2b61da5e76b91c23e6a33_images.jpg,/content/drive/MyDrive/project_ml_uas/images/33153.jpg
11287,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans,11287.jpg,http://assets.myntassets.com/v1/images/style/properties/285e39831076e8196553055cca7c5aff_images.jpg,/content/drive/MyDrive/project_ml_uas/images/11287.jpg
5345,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Btwin Sport 5 Shoes,5345.jpg,http://assets.myntassets.com/v1/images/style/properties/92796112246863dfc584ecef49418a3b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/5345.jpg
50560,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Chromozome Men Pack of Two Briefs,50560.jpg,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Black-Pack-of-Two-Briefs_aaeea9aeccc7548cfb737f72895a8817_images.jpg,/content/drive/MyDrive/project_ml_uas/images/50560.jpg
18016,Women,Accessories,Belts,Belts,Olive,Winter,2015.0,Casual,Lino Perros Women Solid Olive Belt,18016.jpg,http://assets.myntassets.com/v1/images/style/properties/7c31283e2df047bc969a5f786755e2d3_images.jpg,/content/drive/MyDrive/project_ml_uas/images/18016.jpg
51545,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fastrack Women Sliver Dial Watch,51545.jpg,http://assets.myntassets.com/v1/images/style/properties/bedfb9822ca77b8afc304fed5163e40b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/51545.jpg
59695,Women,Apparel,Innerwear,Briefs,Pink,Summer,2014.0,Casual,Avirate Pink Brief,59695.jpg,http://assets.myntassets.com/v1/images/style/properties/Avirate-Pink-Brief_d355e506f4df49cfcbc929fdf274fbcf_images.jpg,/content/drive/MyDrive/project_ml_uas/images/59695.jpg
2340,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Casual,Reebok Men Plum Shiamak Purple T-shirt,2340.jpg,http://assets.myntassets.com/v1/images/style/properties/35b38d334af9e0544e06d363f326e4d7_images.jpg,/content/drive/MyDrive/project_ml_uas/images/2340.jpg
16034,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Highlander Men Stripes White Shirt,16034.jpg,http://assets.myntassets.com/v1/images/style/properties/ad4071d62fdb69768f4fdd446110ba65_images.jpg,/content/drive/MyDrive/project_ml_uas/images/16034.jpg
6138,Unisex,Footwear,Sandal,Sandals,Grey,Winter,2011.0,Casual,Puma Unisex Winch Grey Orange Floater,6138.jpg,http://assets.myntassets.com/v1/images/style/properties/8e580231ac40b795f5e14861b403833b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/6138.jpg
13464,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts,13464.jpg,http://assets.myntassets.com/v1/images/style/properties/388d6d479eb99574d0d5b89352845e39_images.jpg,/content/drive/MyDrive/project_ml_uas/images/13464.jpg
16343,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Check Blue Shirt,16343.jpg,http://assets.myntassets.com/v1/images/style/properties/cdcb7a202e73de10da362e0e7e9c2a11_images.jpg,/content/drive/MyDrive/project_ml_uas/images/16343.jpg
25666,Men,Accessories,Watches,Watches,Blue,Summer,2017.0,Casual,Fastrack Men Blue Dial Watch NA3001SM02,25666.jpg,http://assets.myntassets.com/v1/images/style/properties/4b792774532c0df94a0350a2a3cd398a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/25666.jpg
37899,Men,Apparel,Topwear,Tshirts,Blue,Summer,2013.0,Casual,Proline Men Blue Polo T-shirt,37899.jpg,http://assets.myntassets.com/v1/images/style/properties/11cf05faabe7715c03dd583ad04fc60d_images.jpg,/content/drive/MyDrive/project_ml_uas/images/37899.jpg
1833,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Nike Men's Ballista Shoe,1833.jpg,http://assets.myntassets.com/v1/images/style/properties/0cddbb9c06391f382aa2fc6d2eab33a1_images.jpg,/content/drive/MyDrive/project_ml_uas/images/1833.jpg
11435,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter White Tops,11435.jpg,http://assets.myntassets.com/v1/images/style/properties/69079b87ac60ac849f68c442e510ed4a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/11435.jpg
16517,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,16517.jpg,http://assets.myntassets.com/v1/images/style/properties/85a42fc335f87291df7bef1ca65eac11_images.jpg,/content/drive/MyDrive/project_ml_uas/images/16517.jpg
9794,Unisex,Accessories,Bags,Backpacks,Green,Fall,2011.0,Casual,ADIDAS Unisex NBA eltics Backpack Green Backpacks,9794.jpg,http://assets.myntassets.com/v1/images/style/properties/906a2f239b4d69ef429767a45f11c846_images.jpg,/content/drive/MyDrive/project_ml_uas/images/9794.jpg
9648,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Formal,Indigo Nation Men Mar Maroon Shirts,9648.jpg,http://assets.myntassets.com/v1/images/style/properties/1035c9eda0e64285634a6897896c22f4_images.jpg,/content/drive/MyDrive/project_ml_uas/images/9648.jpg
36897,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Fossil Men Silver Dial Chronograph Watch FS4543,36897.jpg,http://assets.myntassets.com/v1/images/style/properties/afb08f9d9d767aee6113c1d18a13b80e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/36897.jpg
13399,Men,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Check Red Shirts,13399.jpg,http://assets.myntassets.com/v1/images/style/properties/2d80e995e9ff3517d61cfdfb6543fe5f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/13399.jpg
4864,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men Real Madrid White Jersey,4864.jpg,http://assets.myntassets.com/v1/images/style/properties/82355dabb646c488405904f8ca40e55b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/4864.jpg
2283,Men,Apparel,Topwear,Tshirts,Black,Spring,2014.0,Sports,Nike Men Poly Black T-shirt,2283.jpg,http://assets.myntassets.com/v1/images/style/properties/906cb42aedc642275c5788edfbf01e22_images.jpg,/content/drive/MyDrive/project_ml_uas/images/2283.jpg
13891,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Nike Men Team India Blue Jersey,13891.jpg,http://assets.myntassets.com/v1/images/style/properties/6094c0f5dcc827791355020a9c2a90bf_images.jpg,/content/drive/MyDrive/project_ml_uas/images/13891.jpg
53810,Women,Apparel,Topwear,Kurtas,Cream,Fall,2012.0,Ethnic,Ayaany Women Printed Cream Kurta,53810.jpg,http://assets.myntassets.com/v1/images/style/properties/Ayaany-Women-Printed-Cream-Kurta_77c9b47fb5153d902aae591b933b8d22_images.jpg,/content/drive/MyDrive/project_ml_uas/images/53810.jpg
22749,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta,22749.jpg,http://assets.myntassets.com/v1/images/style/properties/78eed2bee25bc9b1871cdffeb8febfbe_images.jpg,/content/drive/MyDrive/project_ml_uas/images/22749.jpg
23973,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Peter England Men Purple Printed T-shirt,23973.jpg,http://assets.myntassets.com/v1/images/style/properties/0e75f0527178db147904aa1b2f7a5034_images.jpg,/content/drive/MyDrive/project_ml_uas/images/23973.jpg
44202,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012.0,Casual,iPanema Women Purple Flip Flops,44202.jpg,http://assets.myntassets.com/v1/images/style/properties/9f93de04fbb01798fe332fc7c928711e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/44202.jpg
19563,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,United Colors of Benetton Men Solid Grey TShirt,19563.jpg,http://assets.myntassets.com/v1/images/style/properties/35bb03d26f57364ba596087b1a910d96_images.jpg,/content/drive/MyDrive/project_ml_uas/images/19563.jpg
48039,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch,48039.jpg,http://assets.myntassets.com/v1/images/style/properties/Nautica-Men-Black-Chronograph-Watch_f73c2e30d1558cce8a3df4e38101f893_images.jpg,/content/drive/MyDrive/project_ml_uas/images/48039.jpg
40934,Boys,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and JonyBoys Around the World White Shirts,40934.jpg,http://assets.myntassets.com/v1/images/style/properties/3f8bd2857ec6eae50e6fad34024acf62_images.jpg,/content/drive/MyDrive/project_ml_uas/images/40934.jpg
17839,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men Air Impel Leather White Sports Shoe,17839.jpg,http://assets.myntassets.com/v1/images/style/properties/f758a85204eefa94fe7fd35a6a5de279_images.jpg,/content/drive/MyDrive/project_ml_uas/images/17839.jpg
21111,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,s.Oliver Women Check Purple Top,21111.jpg,http://assets.myntassets.com/v1/images/style/properties/da76bedc1bfc8a6c8bd9db1d2208b1ab_images.jpg,/content/drive/MyDrive/project_ml_uas/images/21111.jpg
7714,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Fila Men's Wind Black Shoe,7714.jpg,http://assets.myntassets.com/v1/images/style/properties/ed2ae206852ed71a431cf5fc4ffd3da0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/7714.jpg
27737,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Murcia Women Red Handbag,27737.jpg,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Red-Handbag_f6b95cd8a935b5e1a18ffec5e7688a4f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/27737.jpg
10024,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Women As Make Yours Black T-Shirts,10024.jpg,http://assets.myntassets.com/v1/images/style/properties/888b6b3f4e53b64b22b4c836ecca0666_images.jpg,/content/drive/MyDrive/project_ml_uas/images/10024.jpg
23225,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Aneri Women Tibett Pink Kurta,23225.jpg,http://assets.myntassets.com/v1/images/style/properties/c2a5b3ebdaf2ccd73bcd18a9262b3b92_images.jpg,/content/drive/MyDrive/project_ml_uas/images/23225.jpg
47377,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Baggit Women Maroon Bag,47377.jpg,http://assets.myntassets.com/v1/images/style/properties/a3d4f1ccf9c4d3e50ddaadbeb9c3772e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/47377.jpg
3658,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Tribute Black Shoe,3658.jpg,http://assets.myntassets.com/v1/images/style/properties/cdd1fd2ac280eff20fc045353c210fc7_images.jpg,/content/drive/MyDrive/project_ml_uas/images/3658.jpg
7585,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Men's As Drip Swoosh Black T-shirt,7585.jpg,http://assets.myntassets.com/v1/images/style/properties/c4c6975495e4daab48cd2615c1f3d351_images.jpg,/content/drive/MyDrive/project_ml_uas/images/7585.jpg
22885,Men,Footwear,Sandal,Sandals,Khaki,Winter,2015.0,Casual,Woodland Men Khaki Casual Sandals,22885.jpg,http://assets.myntassets.com/v1/images/style/properties/e74ccb8102bfbe8631bfe1c1036a3463_images.jpg,/content/drive/MyDrive/project_ml_uas/images/22885.jpg
9464,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,John Miller Men  White Shirt,9464.jpg,http://assets.myntassets.com/v1/images/style/properties/a909b6d0de20fb26fcf2da90273739ad_images.jpg,/content/drive/MyDrive/project_ml_uas/images/9464.jpg
25288,Women,Accessories,Bags,Handbags,Turquoise Blue,Summer,2012.0,Casual,Lino Perros Women Leatherette Turquoise Blue Sling Bag,25288.jpg,http://assets.myntassets.com/v1/images/style/properties/b1588d8ea6ac21e0f8163252c3fa810a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/25288.jpg
10198,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Murcia Women Hddcs Beige Handbags,10198.jpg,http://assets.myntassets.com/v1/images/style/properties/49ee8a5856566b81f252ce39a0d97d3c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/10198.jpg
39683,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoe,39683.jpg,http://assets.myntassets.com/v1/images/style/properties/d37f2a00b74823f975b8c75fce8ea3be_images.jpg,/content/drive/MyDrive/project_ml_uas/images/39683.jpg
3491,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Casual,ADIDAS Men Hispana Red Black Sandal,3491.jpg,http://assets.myntassets.com/v1/images/style/properties/311ba41d20a4db83de4c67f6f3485af7_images.jpg,/content/drive/MyDrive/project_ml_uas/images/3491.jpg
21346,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,21346.jpg,http://assets.myntassets.com/v1/images/style/properties/e9266175735b50a2f6d100ae2ef44fe6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/21346.jpg
2694,Boys,Apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Twofur Layered Kidswear,2694.jpg,http://assets.myntassets.com/v1/images/style/properties/a708588940cf342ea8926b811ac9ce42_images.jpg,/content/drive/MyDrive/project_ml_uas/images/2694.jpg
